,nom,prenom,age,taille,poids,niveau_etude,revenu_estime_mois,historique_credits,risque_personnel,date_creation_compte,score_credit,loyer_mensuel,montant_pret,sexe_F,sexe_H,sport_licence_non,sport_licence_oui,region_Auvergne-Rhône-Alpes,region_Bretagne,region_Corse,region_Hauts-de-France,region_Normandie,region_Occitanie,region_Provence-Alpes-Côte d’Azur,region_Île-de-France,smoker_non,smoker_oui,nationalité_francaise_non,nationalité_francaise_oui,situation_familiale_célibataire,situation_familiale_divorcé,situation_familiale_marié,situation_familiale_veuf
4468,661,611,47,174.4,98.2,2,2710,3.0,0.36,2021-03-10,574.0,10000.0,19449.22196772795,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
4469,482,26,26,180.9,82.7,2,1096,3.0,0.73,2024-08-15,834.0,10000.0,500.0,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
4470,961,451,57,161.2,73.2,4,1852,3.0,0.01,2024-05-21,574.0,10000.0,500.0,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False
4471,834,124,56,178.9,56.7,4,3700,0.0,0.82,2024-12-07,574.0,1224.29,25439.4073737775,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
4472,30,342,47,172.5,68.3,4,1344,0.0,0.82,2023-11-04,312.0,5000.0,11626.191208630838,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
4473,225,51,35,178.5,98.0,2,3858,3.0,0.15,2021-01-23,388.0,5000.0,500.0,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False
4474,616,27,72,151.1,81.2,0,1545,4.0,0.48,2021-03-02,574.0,908.08,500.0,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True
4476,319,187,50,178.0,79.2,1,2408,2.0,0.15,2023-03-13,684.0,10000.0,5624.001523459144,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
4477,60,370,63,165.9,67.8,4,500,1.0,0.82,2024-11-30,574.0,5000.0,2802.549262989341,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False
4478,380,158,28,166.0,87.5,0,500,3.0,0.13,2024-12-12,720.0,5000.0,500.0,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True
4479,655,524,21,164.9,84.9,1,1982,1.0,0.78,2023-12-28,574.0,10000.0,500.0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
4480,922,79,50,163.4,55.5,4,1583,3.0,0.59,2024-12-16,574.0,5000.0,500.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False
4481,650,350,67,162.7,57.0,2,3268,4.0,0.08,2024-07-10,574.0,1112.48,500.0,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
4482,939,330,72,167.1,93.4,4,1887,5.0,0.45,2024-10-27,366.0,5000.0,500.0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
4483,615,131,23,169.6,75.6,0,1556,3.0,0.81,2022-10-06,574.0,578.5,500.0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
4485,150,252,48,172.2,92.9,1,4077,5.0,0.65,2020-05-30,307.0,5000.0,500.0,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False
4486,773,528,28,163.4,77.3,2,3984,2.0,0.46,2021-01-25,574.0,5000.0,19537.772004346796,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
4487,747,642,59,177.4,57.6,1,3611,3.0,0.23,2021-10-30,791.0,10000.0,500.0,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
4488,531,370,67,168.3,71.8,3,3797,4.0,0.21,2020-04-02,574.0,10000.0,32485.5125850616,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
4489,328,435,45,145.8,70.5,0,3167,4.0,0.89,2025-01-06,574.0,5000.0,500.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False
4490,702,76,37,165.3,70.7,2,2145,3.0,0.51,2023-12-16,718.0,360.21,500.0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
4492,137,334,66,157.8,59.6,3,3157,3.0,0.51,2023-06-13,383.0,10000.0,33945.46844796113,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
4493,765,130,46,169.6,77.3,3,1221,3.0,0.15,2022-11-19,513.0,10000.0,1955.9239199434503,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
4494,807,403,66,183.9,61.3,2,2125,3.0,0.36,2021-03-05,680.0,5000.0,15170.36011704685,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False
4495,578,215,74,167.9,73.7,3,3775,5.0,0.43,2023-11-01,574.0,5000.0,24446.63140042045,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
4496,649,158,31,177.5,79.4,4,500,1.0,0.59,2021-09-02,353.0,10000.0,17504.061902659647,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
4497,45,558,21,179.2,64.3,0,1874,3.0,0.4,2023-02-02,574.0,139.39,500.0,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False
4498,615,209,42,168.2,63.5,1,2454,3.0,0.12,2023-12-07,574.0,5000.0,8812.842472648894,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
4499,728,459,60,168.8,68.9,3,1761,0.0,0.25,2024-12-19,761.0,10000.0,500.0,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
4500,897,401,45,184.8,93.8,1,858,3.0,0.93,2023-05-03,574.0,1175.03,500.0,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
4501,937,329,47,165.4,69.9,1,1093,5.0,0.46,2025-04-22,574.0,5000.0,500.0,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
4502,574,367,22,163.1,55.9,1,2361,3.0,0.05,2020-04-27,453.0,5000.0,500.0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
4503,941,528,42,179.5,62.8,1,2505,2.0,0.4,2023-05-14,341.0,5000.0,500.0,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
4504,900,553,46,162.3,79.1,4,1462,3.0,0.21,2023-06-10,574.0,5000.0,15091.215431842027,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
4505,458,93,45,160.3,72.7,3,3227,2.0,0.36,2022-01-25,727.0,5000.0,10821.953499793866,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False
4507,221,475,47,173.0,87.7,0,3199,3.0,0.89,2024-04-29,574.0,5000.0,500.0,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
4508,327,464,58,174.2,95.2,2,853,3.0,0.37,2021-03-25,670.0,10000.0,500.0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False
4509,942,157,61,162.2,77.1,3,1417,5.0,0.75,2022-12-11,602.0,476.08,9744.640953057204,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
4510,274,296,24,170.2,49.8,1,2561,3.0,0.14,2020-11-02,324.0,5000.0,8124.204890406398,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
4511,671,44,23,161.5,75.3,4,2749,3.0,0.79,2022-05-31,574.0,10000.0,33470.939436726454,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False
4512,778,48,75,178.3,90.5,0,1814,3.0,0.03,2023-08-29,783.0,5000.0,500.0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False
4513,774,175,75,183.2,90.9,2,3215,1.0,0.41,2021-05-18,545.0,1615.86,28985.756050308053,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
4514,887,439,55,177.1,61.9,3,1630,3.0,0.92,2024-06-08,396.0,10000.0,4779.832467356635,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
4516,508,84,28,156.4,58.1,3,3161,3.0,0.24,2022-04-26,766.0,5000.0,16681.56539002103,False,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
4517,209,418,44,153.7,73.5,2,1548,4.0,0.23,2020-07-10,574.0,5000.0,500.0,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
4518,270,124,71,177.0,60.1,2,2701,3.0,0.52,2023-01-28,676.0,10000.0,9557.537801450388,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
4519,713,463,55,180.3,77.7,3,4039,3.0,0.01,2025-02-19,450.0,5000.0,19479.09918289704,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
4520,953,31,38,165.9,51.5,0,1622,0.0,0.82,2025-04-19,574.0,10000.0,500.0,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False
4521,964,284,18,167.1,73.8,4,3129,3.0,0.23,2021-09-12,574.0,5000.0,16007.406978408722,False,True,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False
4522,175,47,36,183.2,66.7,2,1241,3.0,0.09,2020-10-23,574.0,5000.0,15578.74456558239,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
4523,961,481,61,187.7,59.5,3,4652,3.0,0.69,2022-06-24,608.0,834.95,500.0,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False
4524,289,42,51,180.0,54.0,0,1346,3.0,0.06,2021-01-14,483.0,5000.0,500.0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False
4525,827,521,25,161.9,62.6,0,3639,5.0,0.02,2023-08-13,652.0,5000.0,500.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
4526,434,614,38,182.3,96.6,4,1562,0.0,0.23,2020-03-28,574.0,327.98,23999.55890665811,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
4527,119,407,47,167.0,45.9,3,3629,1.0,0.09,2020-05-06,556.0,5000.0,22178.34123857788,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
4528,886,542,23,158.9,56.5,2,3427,3.0,0.09,2024-12-25,574.0,10000.0,24821.2313526381,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
4529,175,545,64,173.6,76.8,1,3088,3.0,0.47,2020-05-17,794.0,1117.92,500.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False
4530,772,403,21,166.9,73.9,0,4187,3.0,0.3,2021-12-02,574.0,1459.24,500.0,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False
4531,928,296,59,168.7,48.1,2,3509,3.0,0.6,2023-07-21,345.0,10000.0,500.0,True,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False
4532,469,542,64,185.2,70.7,0,2996,3.0,0.36,2023-03-24,574.0,779.4,500.0,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
4533,799,117,64,173.5,54.7,3,1581,3.0,0.69,2023-02-14,574.0,978.3,500.0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
4534,467,33,39,156.7,86.3,2,4112,3.0,0.62,2021-08-30,574.0,208.7,10536.856476130915,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
4535,427,273,71,163.0,74.2,0,1978,3.0,0.69,2021-03-16,574.0,5000.0,9665.440368290292,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False
4536,627,124,20,176.4,88.3,4,1981,3.0,0.8,2022-08-25,725.0,10000.0,13639.19848062715,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False
4537,969,528,56,150.5,59.6,2,3673,3.0,0.67,2022-09-21,574.0,956.46,500.0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
4538,846,26,46,186.3,62.8,1,3540,3.0,0.19,2022-08-12,574.0,10000.0,11708.38967910269,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
4539,65,545,24,160.9,88.8,2,3224,5.0,0.64,2023-07-21,726.0,5000.0,22633.800575402543,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
4540,681,646,52,172.0,89.1,2,4235,2.0,0.37,2024-03-13,574.0,5000.0,500.0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
4541,774,42,58,167.6,75.2,1,1506,4.0,0.15,2021-08-28,574.0,5000.0,500.0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False
4542,434,319,62,172.4,71.8,1,4219,1.0,0.05,2024-04-03,765.0,5000.0,16409.100271857806,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True
4543,671,552,21,167.6,52.9,4,2411,3.0,0.43,2023-06-06,551.0,123.46,500.0,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False
4544,883,165,41,178.2,72.0,3,2870,3.0,0.31,2020-09-24,380.0,5000.0,500.0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False
4545,616,622,34,171.3,33.0,0,1308,2.0,0.76,2022-11-08,341.0,5000.0,500.0,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
4546,448,542,62,176.9,64.1,1,2264,3.0,0.2,2021-04-21,574.0,5000.0,500.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False
4547,827,601,48,154.8,79.4,3,2735,3.0,0.84,2020-06-19,574.0,537.89,8953.777582458606,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False
4548,462,391,25,165.1,78.3,2,1897,3.0,0.6,2021-10-18,568.0,5000.0,500.0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
4549,846,549,69,175.5,56.9,0,3319,3.0,0.77,2022-10-14,574.0,10000.0,7537.866183183554,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
4550,465,320,50,165.3,86.2,3,3035,4.0,0.34,2024-10-27,574.0,5000.0,7113.31944843289,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False
4551,827,648,33,169.4,91.0,2,1767,3.0,0.74,2022-10-23,574.0,10000.0,8896.717526184904,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
4552,951,44,41,164.5,79.4,0,2702,5.0,0.56,2023-09-07,574.0,5000.0,500.0,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
4553,961,377,25,182.5,37.3,3,3691,3.0,0.16,2025-04-06,574.0,5000.0,500.0,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
4554,887,205,48,173.4,67.0,2,1971,3.0,0.48,2020-07-19,574.0,5000.0,500.0,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
4555,572,32,56,160.7,59.9,2,2989,3.0,1.0,2020-11-03,574.0,5000.0,9707.60828840154,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
4556,111,111,47,152.4,66.1,3,5082,0.0,0.08,2021-12-13,574.0,608.61,16911.284175268138,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
4557,469,364,29,165.5,74.4,3,1105,3.0,0.02,2020-01-27,574.0,10000.0,6373.196353943996,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
4558,533,367,55,151.6,68.8,0,3525,3.0,0.13,2023-11-10,574.0,487.76,8534.482797206663,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False
4559,802,648,43,187.3,91.8,4,3773,3.0,0.61,2021-01-13,386.0,5000.0,23175.2953184235,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
4560,12,546,30,174.6,74.9,1,1459,3.0,0.62,2021-02-25,574.0,5000.0,500.0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False
4561,342,280,67,160.7,77.4,3,2575,3.0,0.67,2024-04-03,574.0,5000.0,12411.118571438688,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
4562,278,562,45,155.4,82.6,4,723,3.0,0.53,2021-10-26,655.0,5000.0,2456.623441420963,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
4563,410,206,46,169.5,57.4,1,2731,0.0,0.04,2024-06-18,574.0,1219.68,4197.213158959312,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False
4564,225,283,30,157.1,70.9,0,4897,3.0,0.9,2022-04-15,574.0,958.9,500.0,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False
4565,909,531,58,162.0,65.0,4,3126,5.0,0.68,2022-06-17,574.0,5000.0,21860.83946953087,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
4566,737,616,74,180.5,69.6,4,500,3.0,0.28,2023-05-02,574.0,5000.0,22610.581586979737,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
4568,867,339,75,149.9,65.5,4,4138,3.0,0.41,2024-03-23,574.0,5000.0,500.0,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
4569,846,279,18,157.1,71.4,4,2752,4.0,0.34,2020-10-26,452.0,239.08,500.0,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False
4570,469,354,32,161.9,70.0,2,2675,3.0,0.77,2020-06-14,375.0,10000.0,500.0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False
4571,738,296,71,168.3,65.1,4,2635,3.0,0.83,2020-04-06,574.0,532.72,500.0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False
4572,653,171,36,180.8,83.1,2,3285,3.0,0.11,2021-09-24,574.0,1203.93,500.0,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
4573,197,343,44,163.6,82.3,2,987,5.0,0.67,2020-05-18,574.0,5000.0,500.0,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False
4574,953,176,58,151.6,96.6,1,2041,3.0,0.93,2024-07-16,574.0,5000.0,500.0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
4575,615,287,52,169.8,60.4,0,2776,0.0,0.67,2021-03-08,838.0,5000.0,500.0,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
4576,465,451,31,163.5,99.1,2,1866,5.0,0.12,2024-01-29,821.0,5000.0,3790.511534864229,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False
4577,709,633,67,173.5,58.2,2,1936,3.0,0.19,2020-06-12,381.0,5000.0,500.0,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
4578,594,165,27,169.2,81.2,4,2995,3.0,0.36,2024-04-16,574.0,5000.0,17218.682797601425,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
4579,94,235,55,164.6,64.3,2,3292,4.0,0.31,2023-08-30,652.0,727.31,500.0,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False
4580,402,552,19,172.4,86.2,0,3263,3.0,0.97,2023-02-17,574.0,10000.0,500.0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False
4581,530,556,37,178.1,61.3,1,2991,5.0,0.22,2020-03-03,471.0,5000.0,500.0,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
4582,471,294,55,179.7,80.0,0,500,3.0,0.33,2022-02-04,574.0,5000.0,500.0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False
4583,846,374,73,182.0,36.2,0,500,3.0,0.8,2022-03-09,574.0,436.48,500.0,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
4584,682,124,34,177.1,83.0,3,3920,3.0,0.12,2024-11-17,729.0,10000.0,500.0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True
4586,702,402,19,175.6,82.2,2,698,1.0,0.43,2020-03-09,574.0,5000.0,500.0,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
4587,41,172,68,186.7,82.6,0,2126,3.0,0.65,2023-09-18,452.0,5000.0,500.0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False
4589,367,548,36,165.5,84.5,2,1620,0.0,0.03,2022-03-18,574.0,5000.0,500.0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True
4590,886,549,54,181.7,65.3,3,1686,3.0,0.32,2024-10-24,574.0,5000.0,500.0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
4591,124,560,36,185.9,75.8,1,1287,0.0,0.14,2020-05-08,574.0,5000.0,500.0,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False
4592,41,398,56,156.9,87.2,0,796,3.0,0.45,2020-06-22,574.0,5000.0,500.0,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
4593,883,524,66,179.5,104.7,3,2452,5.0,0.18,2022-08-28,308.0,10000.0,17534.89400357983,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
4594,409,535,31,163.7,57.0,2,4036,0.0,0.51,2022-03-24,519.0,5000.0,12920.37138248396,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False
4596,511,459,73,167.0,83.5,0,1213,0.0,0.31,2023-05-28,574.0,5000.0,7897.997418082562,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
4597,645,528,43,173.6,32.3,0,1955,3.0,0.1,2023-10-17,372.0,574.09,500.0,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
4598,634,110,50,186.3,74.6,3,3976,3.0,0.68,2023-01-05,574.0,5000.0,16670.575705068568,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
4599,961,91,42,181.9,89.2,2,2972,3.0,0.06,2023-04-12,700.0,5000.0,500.0,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False
4600,352,23,20,179.4,40.0,1,2395,3.0,0.16,2023-07-13,574.0,5000.0,18453.277663798526,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False
4602,846,233,42,176.4,80.0,3,2624,3.0,0.18,2020-01-03,309.0,5000.0,13104.240047847828,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
4603,489,357,69,185.2,55.5,2,2158,3.0,0.98,2020-07-16,594.0,1011.35,500.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True
4604,235,459,60,169.0,87.5,3,1546,3.0,0.22,2021-01-16,300.0,5000.0,500.0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
4605,130,528,59,161.5,69.2,0,1902,3.0,0.72,2022-08-10,574.0,1001.94,4830.143862580268,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False
4606,737,463,18,185.4,61.1,2,1544,3.0,0.03,2020-05-09,574.0,5000.0,500.0,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False
4607,315,343,70,170.7,82.6,3,4606,0.0,0.96,2023-05-23,637.0,10000.0,34189.91989980388,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
4608,961,439,36,169.7,102.7,4,1776,3.0,0.73,2023-04-21,484.0,10000.0,27990.566574634533,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
4609,200,349,19,177.0,98.1,0,2098,0.0,0.88,2020-12-12,761.0,556.38,500.0,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
4610,225,498,36,171.7,74.0,0,1529,3.0,0.8,2024-10-13,640.0,973.0,500.0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
4611,467,157,31,158.3,84.6,0,2652,3.0,0.98,2020-07-07,574.0,5000.0,1942.86342034168,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
4612,281,294,59,166.0,47.9,2,3403,3.0,0.88,2021-09-06,635.0,5000.0,31210.78545141924,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
4613,29,451,57,158.6,33.8,0,3939,2.0,0.27,2023-11-14,794.0,10000.0,500.0,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
4614,771,442,66,178.6,71.0,0,2902,3.0,0.62,2023-11-23,476.0,5000.0,500.0,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
4615,311,435,74,168.0,44.1,1,2747,3.0,0.25,2024-05-25,574.0,5000.0,500.0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
4616,738,435,67,178.3,51.2,0,3394,3.0,0.48,2025-04-08,386.0,904.6,22311.806845096544,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
4617,581,367,50,165.2,75.3,0,3438,3.0,0.4,2025-02-18,574.0,5000.0,12685.98798832854,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False
4618,556,442,61,174.9,59.1,3,644,4.0,0.96,2023-08-10,574.0,451.89,25780.25947680529,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False
4619,556,70,65,164.6,81.4,3,2498,3.0,0.23,2024-06-10,574.0,664.95,10398.866957384147,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False
4620,882,287,25,173.6,85.4,4,3519,3.0,0.01,2023-12-31,795.0,5000.0,500.0,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
4621,142,400,63,173.0,77.6,4,500,4.0,0.5,2021-08-10,562.0,5000.0,500.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False
4622,319,648,43,173.5,76.1,2,2886,3.0,0.24,2025-01-11,574.0,719.32,500.0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
4623,107,538,39,157.6,96.9,0,4230,3.0,0.18,2024-04-25,814.0,679.38,14790.294765321354,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
4624,567,103,42,187.0,93.0,4,1432,3.0,0.34,2023-04-10,333.0,5000.0,500.0,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True
4625,467,495,31,145.3,99.1,4,1973,3.0,0.39,2023-04-04,574.0,5000.0,6311.631474749352,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False
4626,158,558,71,183.5,71.9,0,5519,2.0,0.25,2024-09-19,574.0,5000.0,18924.63953105682,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
