,age,niveau_etude,revenu_estime_mois,historique_credits,risque_personnel,date_creation_compte,score_credit,loyer_mensuel,montant_pret,sport_licence_non,sport_licence_oui,smoker_non,smoker_oui,situation_familiale_célibataire,situation_familiale_divorcé,situation_familiale_marié,situation_familiale_veuf,imc
6201,61,0,1058,1.0,0.94,2024-08-01,574.0,989.21,500.0,True,False,True,False,True,False,False,False,22.899943622647587
6202,64,2,4787,3.0,0.9,2023-12-26,574.0,10000.0,500.0,False,True,False,True,False,False,False,True,20.63769843227659
6203,27,3,2125,3.0,0.58,2023-05-06,343.0,718.31,19486.43444172945,False,True,False,True,True,False,False,False,33.201385614158575
6204,74,1,1193,0.0,0.15,2021-03-17,574.0,5000.0,500.0,True,False,False,True,False,False,True,False,25.300402372172105
6205,38,3,1248,0.0,0.34,2024-08-04,504.0,402.19,17721.29297543405,False,True,True,False,False,True,False,False,40.18302379230251
6206,47,0,4191,3.0,0.32,2023-09-20,464.0,952.02,500.0,False,True,True,False,False,False,False,False,33.99130279816574
6207,21,1,3883,0.0,0.21,2022-11-06,454.0,747.28,23325.338501823888,False,True,True,False,False,True,False,False,14.645879019581209
6208,46,3,3054,3.0,0.82,2021-08-18,574.0,1033.29,500.0,False,True,False,True,True,False,False,False,18.410076350268636
6209,51,1,2219,3.0,0.36,2024-05-02,608.0,821.45,10309.92306562366,False,True,True,False,False,False,False,False,29.473339580930418
6210,72,0,3802,3.0,0.82,2022-01-21,574.0,5000.0,500.0,True,False,False,True,True,False,False,False,31.707387207775405
6211,61,2,3963,3.0,0.78,2022-03-28,727.0,5000.0,23553.074100197176,False,True,False,True,True,False,False,False,21.650249787915914
6212,32,0,821,3.0,0.95,2023-07-27,564.0,1189.81,500.0,True,False,False,True,False,True,False,False,26.33397245466481
6213,69,0,2205,1.0,0.16,2022-06-13,574.0,317.95,8120.4633303876335,True,False,True,False,False,False,False,False,27.14168197122742
6214,41,4,2474,3.0,0.42,2020-10-23,434.0,5000.0,500.0,True,False,True,False,False,False,False,False,20.465825436604277
6215,24,4,1285,1.0,0.12,2025-05-24,574.0,5000.0,500.0,False,True,False,True,False,False,False,False,20.019441339825196
6216,37,4,2433,0.0,0.28,2022-09-06,574.0,5000.0,23930.493958673607,True,False,True,False,True,False,False,False,22.034280902524145
6217,62,2,3119,3.0,0.92,2022-05-10,759.0,10000.0,22945.025107320434,False,True,True,False,False,False,True,False,20.983329775466245
6218,31,2,1835,0.0,0.91,2021-03-16,531.0,5000.0,500.0,False,True,False,True,False,True,False,False,31.05103569159553
6219,28,1,1066,3.0,0.27,2023-08-25,319.0,10000.0,4183.406412898141,True,False,True,False,False,True,False,False,21.493498295669735
6220,30,3,2197,3.0,0.08,2024-04-12,460.0,1246.17,20324.11888630817,True,False,True,False,False,False,False,False,18.79594564490978
6221,24,3,1537,4.0,0.19,2023-08-09,574.0,5000.0,19758.871226550404,True,False,True,False,False,True,False,False,19.687771866483235
6222,73,4,3902,3.0,0.83,2023-05-10,699.0,1042.61,500.0,False,True,False,True,False,False,False,True,28.10240905479001
6223,57,3,2828,3.0,0.79,2022-06-17,574.0,10000.0,24661.52749083497,True,False,True,False,False,False,False,True,24.90215881833102
6224,34,1,500,3.0,0.68,2021-01-18,574.0,5000.0,500.0,True,False,False,True,True,False,False,False,22.76356439274039
6225,57,4,4318,4.0,0.56,2024-10-24,760.0,10000.0,17153.875972445985,False,True,False,True,False,False,False,True,13.734371906189663
6226,72,0,2276,5.0,0.7,2025-04-18,780.0,633.67,500.0,False,True,False,True,True,False,False,False,38.30552978989848
6227,36,4,3757,3.0,0.65,2022-02-05,409.0,5000.0,28663.370907279943,False,True,False,True,False,False,False,True,31.874262105629704
6228,44,2,1506,3.0,0.8,2021-07-04,455.0,1138.53,18053.81925743533,False,True,True,False,False,False,False,True,33.785954489383165
6229,62,3,1358,3.0,0.29,2023-07-15,574.0,5000.0,1936.7691870841425,True,False,False,True,True,False,False,False,23.267775813857796
6230,19,3,3749,3.0,0.66,2024-05-30,574.0,5000.0,4520.636290570551,False,True,True,False,False,False,False,True,24.75313592680952
6231,41,1,3243,3.0,0.44,2024-05-04,637.0,947.13,2389.929132211358,True,False,False,True,False,True,False,False,19.51256216839405
6232,64,3,2220,3.0,0.53,2023-12-14,551.0,5000.0,500.0,False,True,True,False,True,False,False,False,24.724349802205204
6233,39,0,500,3.0,0.08,2023-02-16,574.0,5000.0,500.0,False,True,True,False,False,True,False,False,26.024157027030807
6234,30,0,3799,4.0,0.75,2024-03-30,574.0,5000.0,500.0,True,False,False,True,False,False,False,False,25.12712834240564
6235,54,3,2618,1.0,0.52,2023-10-18,829.0,5000.0,500.0,False,True,False,True,True,False,False,False,26.255778199412795
6236,62,4,1252,3.0,0.94,2023-04-10,574.0,5000.0,33352.500584021866,False,True,False,True,False,False,False,False,20.38538434999291
6238,44,4,3715,3.0,0.63,2021-05-07,689.0,5000.0,30539.875874023797,False,True,False,True,False,True,False,False,17.678916615305155
6239,48,0,3122,3.0,0.61,2021-10-21,574.0,5000.0,16244.457336846015,False,True,True,False,False,False,False,False,18.54811993233243
6240,29,3,3152,3.0,0.14,2021-06-24,574.0,5000.0,7061.878616769964,True,False,False,True,False,True,False,False,20.926133663573207
6241,48,0,3528,1.0,0.33,2022-10-23,574.0,5000.0,4385.913973233552,False,True,False,True,False,True,False,False,18.820752677506402
6242,25,0,2029,5.0,0.75,2024-10-24,574.0,5000.0,500.0,True,False,True,False,True,False,False,False,36.47671612283652
6243,67,2,3965,2.0,0.91,2023-07-07,603.0,956.77,10938.41577489768,False,True,False,True,True,False,False,False,27.230445816858914
6244,75,0,2543,1.0,0.51,2020-05-18,729.0,10000.0,7152.774224489252,False,True,True,False,False,False,False,False,19.631059906055004
6245,56,1,3617,0.0,0.91,2024-09-19,697.0,5000.0,16472.646515827604,False,True,False,True,False,False,False,True,29.0885417677809
6246,71,1,2890,3.0,0.99,2021-02-16,574.0,809.53,6675.714465733045,False,True,False,True,False,False,True,False,24.618980780674363
6247,45,3,3965,1.0,0.19,2022-01-18,574.0,10000.0,26219.81125959639,True,False,True,False,False,True,False,False,31.556132972926385
6248,60,2,500,3.0,0.85,2020-02-02,574.0,5000.0,500.0,False,True,False,True,False,False,True,False,33.31180113581386
6249,69,4,2497,3.0,0.6,2021-06-10,560.0,10000.0,19399.797462970557,True,False,False,True,False,False,True,False,23.317272715807043
6250,75,4,1697,3.0,0.18,2022-07-14,750.0,5000.0,500.0,False,True,False,True,False,False,True,False,23.760491808714953
6251,48,3,2475,3.0,0.82,2024-06-20,442.0,662.98,1799.1729209503717,True,False,False,True,False,False,True,False,23.858893602489164
6252,36,2,3047,3.0,0.62,2022-09-09,574.0,970.77,23852.949774490346,True,False,True,False,False,True,False,False,28.04660467128028
6253,74,2,3057,3.0,0.31,2024-06-12,369.0,5000.0,500.0,True,False,False,True,True,False,False,False,21.07999536055997
6254,37,4,1422,3.0,0.11,2023-01-21,574.0,687.91,500.0,True,False,True,False,False,False,True,False,13.439596174303425
6255,40,1,3279,3.0,0.52,2024-06-27,574.0,1221.34,500.0,True,False,False,True,False,False,True,False,39.37237303266683
6257,68,3,882,3.0,0.05,2025-05-10,574.0,5000.0,8977.41551107079,True,False,False,True,False,False,False,True,28.83294251946959
6258,66,1,2160,2.0,0.4,2022-09-17,574.0,5000.0,13056.01425629857,False,True,True,False,True,False,False,False,25.525078815922605
6259,73,2,2181,3.0,0.47,2020-01-19,574.0,1330.47,500.0,True,False,False,True,False,False,True,False,22.57907830978367
6260,43,2,1464,4.0,0.73,2024-11-29,515.0,714.1,500.0,True,False,True,False,False,False,False,True,22.273897342644496
6261,27,4,2442,2.0,0.39,2022-12-28,574.0,5000.0,6190.914612776286,False,True,False,True,False,True,False,False,22.03511590374882
6262,45,4,2300,1.0,0.3,2023-12-02,332.0,5000.0,16953.531578012247,True,False,True,False,False,False,False,False,12.427323939307088
6263,38,0,1569,3.0,1.0,2024-07-08,448.0,10000.0,500.0,False,True,False,True,False,True,False,False,35.252887626236436
6264,26,0,500,3.0,0.18,2022-10-29,574.0,5000.0,4555.734414673954,False,True,False,True,False,False,True,False,27.616642341007537
6265,70,3,812,3.0,0.3,2022-08-25,574.0,5000.0,21451.13799365545,True,False,True,False,False,False,False,False,13.159209991889371
6266,61,0,4370,3.0,0.82,2023-11-10,574.0,10000.0,500.0,True,False,True,False,False,False,True,False,17.252782981935898
6267,27,4,2840,3.0,0.6,2021-10-08,770.0,10000.0,22375.08357037309,False,True,True,False,False,False,False,True,34.4340060620391
6268,71,3,3352,1.0,0.72,2022-06-28,821.0,5000.0,15555.765011897262,True,False,True,False,False,False,True,False,28.920556002941076
6269,69,3,3260,3.0,0.97,2021-06-08,769.0,10000.0,15978.347542555131,False,True,True,False,False,False,False,True,23.8614361661151
6270,31,4,4292,3.0,0.64,2021-02-07,543.0,5000.0,28725.232684272,True,False,True,False,False,True,False,False,17.77766595467721
6271,63,1,2416,5.0,0.09,2023-04-28,337.0,10000.0,500.0,False,True,False,True,False,False,False,True,23.09165395962146
6272,33,0,500,5.0,0.61,2021-06-22,574.0,10000.0,3288.69417620121,False,True,True,False,True,False,False,False,10.891718933399456
6273,23,4,3070,3.0,0.58,2024-03-09,643.0,5000.0,33441.52830376546,False,True,True,False,False,False,False,True,30.105359138659708
6274,74,3,3345,3.0,0.81,2022-07-31,574.0,5000.0,4694.595827220872,False,True,False,True,False,False,True,False,31.250729305234664
6275,42,2,3585,3.0,0.47,2020-08-22,526.0,477.1,500.0,False,True,False,True,False,False,True,False,20.44862724703464
6276,21,3,2042,0.0,0.74,2023-08-01,551.0,5000.0,500.0,True,False,False,True,False,False,False,False,24.173231967328228
6277,32,4,1972,3.0,0.8,2020-05-02,808.0,5000.0,1743.629121639761,False,True,True,False,False,False,True,False,23.028706196110996
6278,56,1,1740,0.0,0.0,2020-10-19,732.0,5000.0,15012.91300698009,True,False,True,False,False,False,True,False,11.824207850172867
6279,22,0,3794,3.0,0.37,2021-05-21,574.0,10000.0,15290.215028380671,False,True,True,False,False,False,False,True,16.711872883964297
6280,40,0,4190,2.0,0.83,2020-04-01,685.0,726.15,6754.859177132382,False,True,False,True,True,False,False,False,26.78475384560221
6281,30,1,2246,2.0,0.93,2021-10-07,574.0,692.92,500.0,True,False,False,True,False,False,False,False,25.95634933929754
6282,21,4,2820,4.0,0.42,2022-06-20,671.0,488.33,35117.9264521864,False,True,False,True,False,True,False,False,22.091371907415557
6283,25,0,1374,4.0,0.25,2022-05-06,664.0,5000.0,500.0,True,False,False,True,False,False,False,True,27.890723605960662
6284,37,3,3635,1.0,0.2,2020-10-26,574.0,5000.0,500.0,False,True,False,True,False,False,False,False,16.097082703085984
6285,41,4,2682,4.0,0.45,2022-08-06,574.0,5000.0,500.0,True,False,True,False,False,False,False,False,28.410734658574185
6286,34,2,5036,3.0,0.96,2020-05-13,574.0,5000.0,9432.87135272341,False,True,False,True,False,False,True,False,22.87829897865509
6287,73,1,2357,3.0,0.29,2021-05-14,589.0,5000.0,500.0,False,True,False,True,False,False,False,True,31.582419145224666
6288,40,0,1382,0.0,0.65,2020-04-13,386.0,5000.0,500.0,False,True,True,False,False,False,False,True,26.17420386796568
6289,72,0,1205,2.0,0.38,2021-03-26,574.0,978.75,500.0,True,False,False,True,False,True,False,False,27.37733728845059
6290,35,0,588,5.0,0.63,2021-07-08,492.0,10000.0,500.0,True,False,False,True,True,False,False,False,22.6623379844346
6291,41,4,2878,5.0,0.33,2024-01-13,696.0,5000.0,11044.95368508808,False,True,True,False,False,False,False,True,30.799633699240143
6292,33,4,2336,3.0,0.89,2025-03-05,574.0,5000.0,5305.4114788708885,True,False,True,False,False,False,False,False,13.777066272144964
6293,31,2,2277,3.0,0.91,2022-12-20,574.0,5000.0,4903.344081853641,False,True,True,False,False,False,False,False,19.825627772672355
6294,71,4,3539,3.0,0.87,2021-07-11,574.0,10000.0,7808.996625173976,False,True,True,False,True,False,False,False,25.51127906036492
6295,42,2,4479,3.0,0.73,2021-10-28,574.0,5000.0,6793.042991763258,True,False,True,False,False,False,False,True,20.521396065353617
6296,44,2,1409,4.0,0.64,2020-01-08,314.0,928.24,2662.921569604866,True,False,False,True,False,False,True,False,25.10612973616346
6297,24,0,500,3.0,0.43,2024-06-21,574.0,1365.81,500.0,False,True,True,False,True,False,False,False,17.635012818374964
6298,63,0,2830,3.0,0.04,2023-09-26,660.0,10000.0,7221.61549298505,False,True,False,True,True,False,False,False,21.63114885435026
6299,75,0,2597,3.0,0.03,2020-01-22,574.0,5000.0,500.0,True,False,True,False,False,False,False,True,24.919374336367017
6300,58,0,1390,3.0,0.36,2023-02-02,627.0,5000.0,500.0,True,False,True,False,False,False,True,False,15.09921829874608
6301,32,1,1457,3.0,0.56,2020-12-20,609.0,5000.0,7667.811763741534,False,True,True,False,False,True,False,False,36.83172652234003
6302,47,3,1160,4.0,0.47,2022-11-10,321.0,10000.0,30935.83509952232,False,True,True,False,False,False,False,True,29.150935373676003
6303,42,1,3056,3.0,0.61,2022-05-02,574.0,923.17,1618.916947161744,False,True,True,False,True,False,False,False,20.13022474270111
6304,27,0,4230,3.0,0.38,2022-03-02,410.0,5000.0,500.0,False,True,True,False,False,True,False,False,33.98770325520427
6305,30,3,1884,3.0,0.88,2024-07-22,363.0,10000.0,500.0,True,False,True,False,False,False,False,False,23.869082222201616
6306,31,3,3894,3.0,0.97,2023-12-06,322.0,5000.0,500.0,False,True,False,True,False,True,False,False,16.46318397361451
6307,67,3,2234,3.0,0.59,2024-11-10,574.0,5000.0,500.0,True,False,False,True,True,False,False,False,28.54246395514418
6308,54,4,3438,3.0,0.56,2023-01-29,574.0,10000.0,500.0,True,False,True,False,False,True,False,False,22.70438850523502
6309,46,2,500,1.0,0.54,2022-07-01,774.0,1148.73,500.0,False,True,False,True,False,True,False,False,15.597353257349651
6310,58,0,2405,3.0,0.5,2021-02-24,574.0,5000.0,500.0,True,False,False,True,True,False,False,False,26.839346810734593
6311,59,3,4114,3.0,0.96,2022-07-22,574.0,5000.0,500.0,False,True,False,True,False,False,False,True,24.825420161047813
6312,65,1,2304,3.0,0.75,2020-12-01,822.0,10000.0,7676.124755281674,True,False,False,True,False,False,True,False,20.696869179005535
6313,34,1,4269,3.0,0.19,2022-12-10,527.0,5000.0,24766.39362476903,False,True,True,False,False,False,True,False,25.58367323070626
6314,44,2,3142,3.0,0.6,2024-03-16,717.0,10000.0,34025.09537342137,False,True,True,False,False,True,False,False,23.94632374517463
6315,35,3,2637,0.0,0.32,2021-10-04,574.0,5000.0,20648.259670229618,True,False,True,False,True,False,False,False,20.272524777029282
6316,33,0,2554,3.0,0.25,2024-03-08,624.0,5000.0,1847.097352476328,True,False,False,True,True,False,False,False,34.15511832229466
6317,47,3,3058,3.0,0.39,2023-01-03,396.0,5000.0,500.0,True,False,True,False,False,False,False,False,22.46902195942454
6318,58,3,3347,3.0,0.37,2023-02-13,574.0,375.51,4858.074830010861,False,True,True,False,False,False,False,True,16.791491399062963
6319,53,3,2823,3.0,0.33,2023-02-17,574.0,698.78,37237.04884050561,True,False,True,False,False,False,True,False,30.53309351636397
6320,25,2,3229,3.0,0.36,2021-06-05,664.0,10000.0,38976.65634804536,False,True,True,False,False,True,False,False,23.540858039302908
6321,48,2,2099,3.0,0.99,2024-01-22,574.0,10000.0,1140.4109620995866,True,False,True,False,False,True,False,False,21.260869204129257
6322,37,0,3168,1.0,0.81,2024-07-18,592.0,678.01,500.0,False,True,False,True,False,False,True,False,20.23238929164119
6323,39,4,598,5.0,0.58,2022-09-07,658.0,767.58,7982.306717983974,True,False,True,False,False,False,False,False,13.094461111507218
6324,63,3,4524,4.0,0.54,2022-07-24,574.0,10000.0,14466.452497390945,True,False,False,True,False,False,False,True,22.072100295623745
6325,33,3,2209,3.0,0.9,2020-11-02,574.0,5000.0,500.0,False,True,False,True,False,False,False,False,28.397598625776084
6326,58,2,2523,4.0,0.48,2020-02-04,574.0,5000.0,500.0,True,False,False,True,False,False,True,False,21.658492277901466
6327,70,0,2573,3.0,0.37,2023-01-10,494.0,1013.26,13391.29251796894,True,False,False,True,False,False,False,False,15.994249596850821
6328,74,4,3357,3.0,0.96,2022-10-04,574.0,5000.0,22454.46031741956,False,True,True,False,False,False,False,True,29.54868446668987
6329,19,4,1410,3.0,0.11,2021-12-20,417.0,1010.84,26295.715143453537,False,True,True,False,False,False,False,False,30.452233001896495
6330,66,2,885,3.0,0.69,2023-12-30,574.0,798.82,500.0,False,True,True,False,False,True,False,False,15.025495952872907
6331,41,0,2249,3.0,0.98,2020-10-15,587.0,5000.0,6193.533057613117,False,True,False,True,True,False,False,False,11.847668449444066
6332,73,3,1259,3.0,0.4,2021-11-02,590.0,5000.0,500.0,True,False,False,True,False,True,False,False,30.184942122917153
6333,64,4,1854,2.0,0.22,2023-06-07,792.0,5000.0,23604.232805859625,False,True,False,True,False,True,False,False,28.48101265822784
6334,70,1,4451,3.0,0.06,2024-07-04,574.0,5000.0,25394.100857164816,False,True,False,True,False,False,True,False,24.288975387716444
6335,30,1,3623,3.0,0.35,2022-11-18,651.0,5000.0,500.0,True,False,False,True,False,True,False,False,30.87089507512348
6336,66,4,2533,0.0,0.31,2021-10-03,574.0,5000.0,12218.73250146555,True,False,False,True,False,False,False,True,28.21702990819042
6337,57,0,3259,3.0,0.73,2020-09-17,574.0,5000.0,500.0,False,True,True,False,False,False,True,False,26.536068546485968
6338,53,1,1216,3.0,0.1,2020-06-02,436.0,638.5,500.0,True,False,True,False,False,True,False,False,24.77534352359911
6339,68,0,1163,3.0,0.44,2024-10-14,574.0,5000.0,19927.734372517098,False,True,True,False,False,False,True,False,18.442545824080696
6340,44,4,2949,1.0,0.77,2020-07-17,749.0,10000.0,19005.88748952982,True,False,False,True,False,False,False,True,28.356664747638995
6341,29,4,3346,4.0,0.28,2023-07-16,357.0,1032.88,26062.06378566044,False,True,True,False,False,True,False,False,28.279434502011473
6342,64,2,2607,5.0,0.92,2022-03-04,442.0,5000.0,500.0,True,False,False,True,True,False,False,False,15.452413684379765
6343,64,1,500,1.0,0.83,2021-10-09,563.0,681.46,3777.707751829632,False,True,True,False,False,False,False,False,25.1987825969767
6344,73,2,2903,3.0,0.06,2020-11-27,574.0,5000.0,18471.820285212307,False,True,True,False,False,False,False,True,22.941354457567176
6345,32,2,2026,3.0,0.85,2022-05-22,756.0,806.86,1254.4791356165265,True,False,True,False,True,False,False,False,23.00324192356176
6346,19,1,3547,2.0,0.51,2021-09-09,574.0,5000.0,500.0,True,False,False,True,True,False,False,False,20.11718112227048
6347,26,0,3524,1.0,0.14,2022-12-04,574.0,1038.48,500.0,True,False,True,False,False,False,True,False,18.979914233756986
6348,62,2,4882,3.0,0.34,2021-02-06,529.0,5000.0,21173.131971712315,True,False,False,True,False,False,False,True,32.88722456949424
6349,46,1,3374,3.0,0.54,2023-01-14,454.0,633.52,18341.961282111577,True,False,True,False,False,False,False,True,27.733258099737697
6350,74,0,3632,3.0,0.93,2024-05-16,574.0,5000.0,500.0,False,True,False,True,False,False,False,True,19.539358824015615
6351,54,4,2523,0.0,0.91,2020-11-18,574.0,5000.0,500.0,False,True,True,False,False,True,False,False,16.818778425566986
6352,24,4,2332,3.0,0.55,2021-11-19,574.0,10000.0,34251.4638459909,True,False,True,False,False,True,False,False,17.581206022482835
6353,38,2,2686,3.0,0.22,2021-04-25,574.0,5000.0,14498.408189582598,True,False,True,False,False,False,True,False,25.421033338735466
6354,33,4,3765,4.0,0.25,2020-05-13,393.0,354.67,2724.3636103651797,True,False,True,False,False,True,False,False,39.60695498129472
6355,41,4,2995,5.0,0.05,2024-03-04,373.0,471.61,23428.452679391117,False,True,True,False,False,False,False,True,23.840897693317213
6356,32,0,2444,3.0,0.42,2021-11-09,442.0,5000.0,500.0,False,True,False,True,False,False,False,False,21.17233463453555
6357,54,4,1932,2.0,0.06,2025-04-12,777.0,5000.0,23055.217448186253,False,True,True,False,False,False,False,False,25.07354525219181
6358,37,1,3611,3.0,0.28,2025-05-30,574.0,5000.0,8879.650901689532,True,False,True,False,True,False,False,False,25.803040092975777
6359,49,2,5166,3.0,0.38,2024-09-18,574.0,5000.0,23133.60284190722,False,True,True,False,False,False,True,False,23.228487277076386
6360,36,1,3591,3.0,0.98,2025-04-11,541.0,5000.0,11911.106330765071,False,True,False,True,False,True,False,False,21.749694572146222
6361,43,0,1980,3.0,0.16,2020-05-24,574.0,5000.0,500.0,False,True,False,True,True,False,False,False,24.547293443414144
6362,71,0,2592,3.0,0.39,2024-04-15,301.0,5000.0,500.0,False,True,True,False,False,False,True,False,29.231112577383616
6363,59,0,2676,3.0,0.11,2021-06-13,574.0,5000.0,5063.042378361883,True,False,True,False,True,False,False,False,32.167470214417854
6364,57,2,2348,3.0,0.29,2023-01-31,574.0,10000.0,8976.937550996681,False,True,False,True,False,False,False,True,27.976376797315933
6365,66,4,3137,4.0,0.98,2023-06-13,649.0,401.23,23568.673763726696,True,False,False,True,False,False,False,False,20.432327657322556
6366,34,0,1692,5.0,0.76,2024-12-01,758.0,1046.9,10195.35369115418,True,False,True,False,False,True,False,False,22.553951233992148
6367,57,1,820,5.0,0.11,2025-04-19,574.0,5000.0,15338.099370142098,False,True,True,False,False,False,False,True,22.285997732426306
6368,73,2,3995,3.0,0.94,2021-10-25,574.0,10000.0,11880.587724403733,False,True,True,False,False,False,True,False,32.36483447833343
6369,34,1,1522,3.0,0.29,2022-11-29,314.0,5000.0,500.0,False,True,False,True,False,False,False,False,35.48180585838442
6370,44,1,3062,3.0,0.2,2022-03-30,574.0,5000.0,500.0,True,False,False,True,False,False,True,False,30.96168984950642
6371,65,2,500,2.0,0.6,2025-02-10,574.0,826.08,500.0,True,False,False,True,False,False,False,False,22.79997907958909
6372,22,2,2727,0.0,0.24,2024-04-06,574.0,240.32,17804.14095247581,True,False,True,False,False,True,False,False,16.636074516638622
6373,37,1,2346,3.0,0.08,2022-12-21,574.0,5000.0,4965.216428687579,True,False,False,True,False,False,False,True,13.586201569087697
6374,38,3,3073,3.0,0.27,2021-07-27,574.0,5000.0,18519.312195103008,True,False,False,True,True,False,False,False,13.786960880796437
6375,24,0,1473,5.0,0.02,2021-08-29,775.0,5000.0,19730.30270439602,False,True,True,False,False,False,False,True,19.5964581216432
6376,45,4,3036,3.0,0.58,2023-03-06,574.0,5000.0,28909.07243693096,False,True,False,True,False,False,False,False,23.97888021581648
6377,73,1,1822,3.0,0.37,2025-03-26,574.0,10000.0,500.0,True,False,True,False,False,False,False,False,27.78098707427036
6378,66,3,2367,3.0,0.91,2024-03-24,574.0,876.78,11566.720771364642,False,True,False,True,False,False,False,True,26.789001781289492
6379,56,2,1869,0.0,0.16,2020-02-21,347.0,5000.0,500.0,True,False,True,False,False,False,True,False,34.356905048106334
6380,36,1,3675,3.0,0.48,2021-07-06,486.0,10000.0,500.0,True,False,False,True,True,False,False,False,26.06585034412728
6381,73,1,2309,3.0,0.13,2020-06-21,574.0,5000.0,7932.349340047482,False,True,True,False,False,False,True,False,29.083249415655807
6382,72,0,3517,2.0,0.34,2025-04-11,574.0,945.66,6540.562112835113,True,False,True,False,False,False,False,False,12.155159274500836
6383,42,2,949,3.0,0.47,2024-12-29,530.0,10000.0,500.0,True,False,False,True,False,False,False,True,18.512920312504807
6384,71,0,2826,3.0,0.86,2023-05-01,574.0,10000.0,1506.0055268628669,False,True,False,True,False,False,False,True,22.03130076657058
6385,25,1,3248,3.0,0.2,2024-12-03,393.0,5000.0,500.0,False,True,False,True,False,False,True,False,23.696385186135107
6386,57,4,3964,3.0,0.66,2021-10-06,572.0,10000.0,25624.297927761687,False,True,True,False,False,False,True,False,16.590774425532263
6387,21,3,1895,3.0,0.56,2021-02-12,574.0,1065.42,12336.53528615578,False,True,False,True,False,False,False,False,27.136564129990965
6388,63,0,500,0.0,0.66,2021-11-24,574.0,5000.0,500.0,False,True,False,True,True,False,False,False,20.251683765369254
6389,68,2,5067,4.0,0.5,2020-07-09,309.0,623.03,500.0,True,False,False,True,False,False,True,False,37.98647191451819
6390,62,2,2303,0.0,0.69,2024-07-11,574.0,10000.0,500.0,False,True,False,True,False,False,False,True,34.589310599407554
6391,73,1,627,2.0,0.06,2020-05-30,331.0,575.3,3492.8965509027084,False,True,True,False,False,False,False,False,25.494461998133616
6392,46,4,2635,0.0,0.67,2020-01-13,694.0,5000.0,20234.700501836604,False,True,False,True,False,False,False,False,22.926991664625223
6393,20,3,3174,1.0,0.72,2021-09-27,404.0,10000.0,26107.51590033502,False,True,True,False,False,False,False,False,18.680829622753894
6394,58,4,3452,3.0,1.0,2024-01-14,574.0,5000.0,500.0,True,False,False,True,False,False,False,True,25.526473317903278
6395,21,4,1485,3.0,0.65,2023-07-13,574.0,10000.0,500.0,True,False,False,True,False,False,False,True,27.211321791916518
6396,28,4,2276,3.0,0.44,2020-03-10,574.0,5000.0,21152.86192483385,False,True,False,True,False,False,False,False,20.716975412085198
6397,61,1,2874,1.0,0.26,2023-03-18,381.0,5000.0,500.0,False,True,False,True,False,False,True,False,32.365998398827266
6398,39,0,4250,3.0,0.16,2023-06-22,574.0,5000.0,3657.856153392172,False,True,False,True,True,False,False,False,26.294597528097757
6399,58,1,4117,3.0,0.65,2023-04-14,737.0,5000.0,500.0,True,False,True,False,True,False,False,False,23.10376492194674
6400,61,1,5418,3.0,0.56,2022-10-13,574.0,10000.0,500.0,True,False,True,False,False,False,False,True,26.12630466376007
6401,51,2,3649,5.0,0.02,2025-03-28,710.0,5000.0,10392.343107506122,False,True,True,False,True,False,False,False,19.695943460435405
6402,20,3,2344,1.0,0.54,2022-01-04,716.0,5000.0,500.0,False,True,False,True,False,True,False,False,17.807559870032854
6403,70,2,4462,0.0,0.05,2022-02-19,574.0,5000.0,34864.54582037728,False,True,True,False,True,False,False,False,33.05995064595732
6404,75,3,1801,3.0,0.57,2024-06-29,531.0,5000.0,500.0,True,False,True,False,True,False,False,False,22.82251740025488
6405,71,2,832,3.0,0.4,2023-06-17,574.0,10000.0,18774.77922395446,False,True,True,False,False,False,True,False,17.444079265896185
6407,65,1,3392,5.0,0.03,2021-03-12,412.0,5000.0,500.0,True,False,False,True,False,False,False,False,25.712428476273786
6408,48,3,2678,2.0,0.81,2021-03-26,574.0,5000.0,500.0,False,True,False,True,False,True,False,False,23.326838539786362
6409,62,1,2498,3.0,0.9,2021-05-28,574.0,5000.0,500.0,True,False,True,False,False,False,True,False,22.976408164487935
6410,32,4,3121,3.0,0.77,2020-08-08,734.0,10000.0,500.0,False,True,False,True,False,True,False,False,25.5520869464678
6411,52,3,2763,4.0,0.9,2020-08-13,836.0,5000.0,500.0,True,False,True,False,False,False,False,False,24.256753720137773
6412,28,0,2091,3.0,0.09,2021-08-06,574.0,5000.0,500.0,False,True,True,False,False,True,False,False,31.249557232344003
6413,65,3,500,3.0,0.54,2020-05-19,574.0,829.45,7533.546825284192,True,False,True,False,True,False,False,False,27.195615782435077
6414,62,3,1424,3.0,0.92,2024-02-26,574.0,10000.0,500.0,False,True,False,True,False,True,False,False,32.10605193241461
6415,59,4,2829,4.0,0.19,2022-10-11,574.0,5000.0,24156.07663617894,False,True,False,True,False,False,False,True,16.872639355126363
6416,48,0,1168,3.0,0.68,2025-05-09,574.0,10000.0,500.0,False,True,True,False,False,False,True,False,26.13345765483311
6417,59,1,500,5.0,0.96,2021-11-05,574.0,5000.0,12880.28442840676,False,True,True,False,False,False,False,False,19.62826470116968
6418,43,1,2109,3.0,0.85,2022-10-03,420.0,5000.0,500.0,True,False,True,False,False,True,False,False,16.388001559729645
6419,72,2,3143,3.0,0.48,2024-07-21,574.0,5000.0,16787.149367299113,False,True,False,True,True,False,False,False,23.79297476002391
